REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
559,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.21,https://www.loc.gov/item/fr050167/,CATCH LIMITS,QUOTA,COMMERCIAL,PURSE SEINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,,,1985,,,,,,,,284000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
556,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.21,https://www.loc.gov/item/fr050167/,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,,,1985,,,,,,,,4552000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
557,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.21,https://www.loc.gov/item/fr050167/,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,,,1985,,,,,,,,2940000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
558,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.21,https://www.loc.gov/item/fr050167/,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,,,1985,,,,,,,,1328000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
2308,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,TRIP,,,,YES
1141,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.5,https://www.loc.gov/item/fr050167/,OTHER,REGULATORY REPORTING,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,,,,,YES
1127,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.4,https://www.loc.gov/item/fr050167/,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,,,,,YES
2349,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,TOTAL LENGTH,,,,YES
2523,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,MIGRATORY GROUP,,,,YES
2550,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,SPECIES,,,,YES
2556,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,TOTAL ALLOWABLE CATCH (TAC),,,,YES
2552,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,CHARTER VESSEL CREW,,,,YES
2559,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,STATISTICAL AREA,,,,YES
1028,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.20,https://www.loc.gov/item/fr050167/,UNIVERSAL,FISHING YEAR,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,1,1,,12:01:00 AM,,31,12,,,,,,,,NO
2546,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.20,https://www.loc.gov/item/fr050167/,UNIVERSAL,FISHING YEAR,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,1,7,,12:01:00 AM,,30,6,,,,,,,,NO
2098,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.20,https://www.loc.gov/item/fr050167/,UNIVERSAL,FISHING YEAR,ALL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,1,4,,12:01:00 AM,,31,3,,,,,,,,NO
2554,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,ALLOCATION,,,,YES
2553,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,ACCEPTABLE BIOLOGICAL CATCH (ABC),,,,YES
2036,10/11/2022,FEDERAL,FINAL,AMENDMENT,1,NO,50 FR 34840,50 CFR 642.2,https://www.loc.gov/item/fr050167/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,09/22/1985,,22,9,1985,,,,,,,,CHARTER VESSEL,,,,YES
1401,09/27/2022,FEDERAL,INTERIM RULE,,,NO,63 FR 18144,50 CFR 622,https://www.federalregister.gov/documents/1998/04/14/98-9766/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,TAC ADJUSTMENT,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, RED","	=""168853""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/14/1998,10/13/1998,,,1998,,,,,,,,9120000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
1397,09/27/2022,FEDERAL,INTERIM RULE,,,NO,63 FR 18144,50 CFR 622.42,https://www.federalregister.gov/documents/1998/04/14/98-9766/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,QUOTA ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, RED","	=""168853""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/14/1998,10/13/1998,,,1998,,,,,,,,4650000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
1385,09/27/2022,FEDERAL,INTERIM RULE,,,NO,63 FR 18144,50 CFR 622.42,https://www.federalregister.gov/documents/1998/04/14/98-9766/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,QUOTA AVAILABLE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, RED","	=""168853""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/14/1998,10/13/1998,1,2,,,,,,,,,3060000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING SEASON,NO
1389,09/27/2022,FEDERAL,INTERIM RULE,,,NO,63 FR 18144,50 CFR 622.42,https://www.federalregister.gov/documents/1998/04/14/98-9766/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,QUOTA AVAILABLE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, RED","	=""168853""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,04/14/1998,10/13/1998,1,1,,,,,,,,,2940000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING SEASON,NO
1393,09/27/2022,FEDERAL,INTERIM RULE,,,NO,63 FR 18144,50 CFR 622.39,https://www.federalregister.gov/documents/1998/04/14/98-9766/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,EFFORT LIMITS,BAG LIMIT ADJUSTMENT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, RED","	=""168853""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,04/29/1998,10/13/1998,29,4,1998,,,13,10,1998,,,4,NUMBERS,COUNT,PER PERSON PER DAY,NO
2513,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.23,https://www.govinfo.gov/app/details/FR-1994-05-26,EFFORT LIMITS,BAG LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,"BAG LIMIT: GROUPERS, COMBINED",,,06/27/1994,,27,6,1994,,,,,,,,5,NUMBERS,COUNT,PER PERSON PER DAY,NO
1379,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.5,https://www.govinfo.gov/app/details/FR-1994-05-26,OTHER,REGULATORY REPORTING,RECREATIONAL,FOR-HIRE,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,27,6,1994,,,,,,,,,,,,YES
1374,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.5,https://www.govinfo.gov/app/details/FR-1994-05-26,OTHER,REGULATORY REPORTING,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,27,6,1994,,,,,,,,,,,,YES
2096,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.20,https://www.govinfo.gov/app/details/FR-1994-05-26,UNIVERSAL,FISHING YEAR,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,,,,31,12,,,,,,,,NO
2514,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.21,https://www.govinfo.gov/app/details/FR-1994-05-26,EFFORT LIMITS,LIMITED SPECIES,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, WARSAW","	=""167704""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,27,6,1994,,,,,,,,1,NUMBERS,COUNT,PER VESSEL PER TRIP,NO
2515,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.21,https://www.govinfo.gov/app/details/FR-1994-05-26,EFFORT LIMITS,LIMITED SPECIES,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"HIND, SPECKLED","	=""167698""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,27,6,1994,,,,,,,,1,NUMBERS,COUNT,PER VESSEL PER TRIP,NO
1590,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.26,https://www.govinfo.gov/app/details/FR-1994-05-26,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,SOUTH ATLANTIC,HAPC - OCULINA BANK,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,27,6,1994,,,,,2004,,,,,,,NO
1479,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.25,https://www.govinfo.gov/app/details/FR-1994-05-26,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,TILEFISH,"	=""168546""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/06/1994,,6,6,1994,,,,,,,,5000,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING TRIP,NO
1477,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.25,https://www.govinfo.gov/app/details/FR-1994-05-26,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, SNOWY","	=""167705""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/06/1994,,6,6,1994,,,,,,,,2500,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING TRIP,YES
2006,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, SNOWY","	=""167705""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1994,,,,,,,,540314,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
2007,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, SNOWY","	=""167705""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1995,,,,,,,,442448,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
2008,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, SNOWY","	=""167705""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1996,,,,,,,,344508,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
2009,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,TILEFISH,"	=""168546""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1994,,,,,,,,1475795,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
2010,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,TILEFISH,"	=""168546""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1995,,,,,,,,1238818,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
2011,09/19/2022,FEDERAL,FINAL,AMENDMENT,6,NO,59 FR 27242,50 CFR 646.24,https://www.govinfo.gov/app/details/FR-1994-05-26,CATCH LIMITS,QUOTA,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,TILEFISH,"	=""168546""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,06/27/1994,,1,1,1996,,,,,,,,1001663,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
240,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, RED","	=""167702""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2009,,,,,,,,5870000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
239,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2011,,,,,,,,1760000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
238,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2010,,,,,,,,1710000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
237,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2009,,,,,,,,1660000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
669,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2011,,,,,,,,2200000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
670,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, RED","	=""167702""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2009,,,,,,,,1820000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
668,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2010,,,,,,,,2140000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
667,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2009,,,,,,,,2060000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
595,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.49,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, RED","	=""167702""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,,,2009,,,,,,,,1850000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
1019,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,MADISON-SWANSON SITES AND STEAMBOAT LUMPS,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,18,5,2009,,,,,,,,,,,,YES
37302,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.4,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,OTHER,STATE RELATED,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,05/18/2009,,18,5,2009,,,,,,,,,,,,YES
37303,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.34,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,GEAR REQUIREMENTS,PERMITTED AND AUTHORIZED GEAR,COMMERCIAL,SURFACE TROLLING,GULF OF MEXICO,MADISON-SWANSON SITES AND STEAMBOAT LUMPS,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,05/18/2009,,1,5,,,,31,10,,,,,,,,YES
37437,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.34,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,MADISON-SWANSON SITES AND STEAMBOAT LUMPS,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,05/18/2009,,1,11,,,,30,4,,,,,,,,YES
375,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.34,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,05/18/2009,05/18/2009,15,2,,,,15,3,,,,,,,,NO
377,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.34,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, RED","	=""167702""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,05/18/2009,05/18/2009,15,2,,,,15,3,,,,,,,,NO
376,09/19/2022,FEDERAL,FINAL,AMENDMENT,30B,NO,74 FR 17603,50 CFR 622.34,https://www.federalregister.gov/documents/2009/04/16/E9-8764/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, BLACK","	=""167760""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,05/18/2009,05/18/2009,15,2,,,,15,3,,,,,,,,NO
